yyyymm,BCCA_0-125deg_pr_day_ACCESS1-0_rcp45_r1i1p1,BCCA_0-125deg_pr_day_ACCESS1-0_rcp85_r1i1p1,BCCA_0-125deg_pr_day_BNU-ESM_rcp45_r1i1p1,BCCA_0-125deg_pr_day_BNU-ESM_rcp85_r1i1p1,BCCA_0-125deg_pr_day_CCSM4_rcp26_r1i1p1,BCCA_0-125deg_pr_day_CCSM4_rcp45_r1i1p1,BCCA_0-125deg_pr_day_CCSM4_rcp60_r1i1p1,BCCA_0-125deg_pr_day_CCSM4_rcp85_r1i1p1,BCCA_0-125deg_pr_day_CESM1-BGC_rcp45_r1i1p1,BCCA_0-125deg_pr_day_CESM1-BGC_rcp85_r1i1p1,BCCA_0-125deg_pr_day_CNRM-CM5_rcp45_r1i1p1,BCCA_0-125deg_pr_day_CNRM-CM5_rcp85_r1i1p1,BCCA_0-125deg_pr_day_CSIRO-Mk3-6-0_rcp26_r1i1p1,BCCA_0-125deg_pr_day_CSIRO-Mk3-6-0_rcp45_r1i1p1,BCCA_0-125deg_pr_day_CSIRO-Mk3-6-0_rcp85_r1i1p1,BCCA_0-125deg_pr_day_CanESM2_rcp26_r1i1p1,BCCA_0-125deg_pr_day_CanESM2_rcp45_r1i1p1,BCCA_0-125deg_pr_day_CanESM2_rcp85_r1i1p1,BCCA_0-125deg_pr_day_GFDL-CM3_rcp26_r1i1p1,BCCA_0-125deg_pr_day_GFDL-CM3_rcp60_r1i1p1,BCCA_0-125deg_pr_day_GFDL-CM3_rcp85_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2G_rcp26_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2G_rcp45_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2G_rcp60_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2G_rcp85_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2M_rcp26_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2M_rcp45_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2M_rcp60_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2M_rcp85_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-LR_rcp26_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-LR_rcp45_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-LR_rcp60_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-LR_rcp85_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-MR_rcp26_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-MR_rcp45_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-MR_rcp60_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-MR_rcp85_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM-CHEM_rcp26_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM-CHEM_rcp45_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM-CHEM_rcp60_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM-CHEM_rcp85_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM_rcp26_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM_rcp45_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM_rcp60_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM_rcp85_r1i1p1,BCCA_0-125deg_pr_day_MIROC5_rcp26_r1i1p1,BCCA_0-125deg_pr_day_MIROC5_rcp45_r1i1p1,BCCA_0-125deg_pr_day_MIROC5_rcp60_r1i1p1,BCCA_0-125deg_pr_day_MIROC5_rcp85_r1i1p1,BCCA_0-125deg_pr_day_MPI-ESM-LR_rcp26_r1i1p1,BCCA_0-125deg_pr_day_MPI-ESM-LR_rcp45_r1i1p1,BCCA_0-125deg_pr_day_MPI-ESM-LR_rcp85_r1i1p1,BCCA_0-125deg_pr_day_MPI-ESM-MR_rcp26_r1i1p1,BCCA_0-125deg_pr_day_MPI-ESM-MR_rcp45_r1i1p1,BCCA_0-125deg_pr_day_MPI-ESM-MR_rcp85_r1i1p1,BCCA_0-125deg_pr_day_MRI-CGCM3_rcp26_r1i1p1,BCCA_0-125deg_pr_day_MRI-CGCM3_rcp45_r1i1p1,BCCA_0-125deg_pr_day_MRI-CGCM3_rcp60_r1i1p1,BCCA_0-125deg_pr_day_MRI-CGCM3_rcp85_r1i1p1,BCCA_0-125deg_pr_day_NorESM1-M_rcp26_r1i1p1,BCCA_0-125deg_pr_day_NorESM1-M_rcp45_r1i1p1,BCCA_0-125deg_pr_day_NorESM1-M_rcp60_r1i1p1,BCCA_0-125deg_pr_day_NorESM1-M_rcp85_r1i1p1,BCCA_0-125deg_pr_day_bcc-csm1-1_rcp26_r1i1p1,BCCA_0-125deg_pr_day_bcc-csm1-1_rcp45_r1i1p1,BCCA_0-125deg_pr_day_bcc-csm1-1_rcp60_r1i1p1,BCCA_0-125deg_pr_day_bcc-csm1-1_rcp85_r1i1p1,BCCA_0-125deg_pr_day_inmcm4_rcp45_r1i1p1,BCCA_0-125deg_pr_day_inmcm4_rcp85_r1i1p1
206107,2.4289534,6.298788,4.7545424,2.5092037,2.9090066,5.0633574,4.959864,3.9914715,3.095301,3.7271242,2.3550396,1.9434311,4.4495935,6.082031,6.6181955,1.9157389,7.4860067,4.2301807,7.8412323,4.4258237,3.7198415,3.4152215,3.8073537,3.0388665,4.732455,3.6774485,4.9113126,6.128752,3.9373498,3.354613,7.3213253,4.025921,3.8386436,2.7039866,7.1198096,3.0165045,2.606735,3.9879255,3.018811,3.205001,3.1198258,4.230978,4.2500567,3.311458,4.454965,4.880087,3.3157659,6.104151,5.2589,5.13101,3.4073737,3.0077045,3.7039847,4.6758676,4.4220867,4.849323,5.304477,2.3790922,3.9865675,3.144382,5.277943,3.7924786,6.6567903,3.6412685,5.5291905,3.284579,7.1601534,3.813365,4.000313
206108,4.828459,3.4143832,2.8975163,5.408969,3.1322849,3.2468853,1.9711561,3.4435148,3.830596,6.1591005,2.8170545,4.6047378,5.5587482,4.0128207,2.1570516,1.2482307,11.394616,2.7278805,3.835161,2.0154536,3.7279606,4.926671,2.4038253,2.8024337,4.9869933,2.0561864,3.6323557,3.609375,4.0042286,3.524897,3.342885,3.1290462,3.9239922,1.9725301,4.1983995,2.5477746,3.800992,2.8911948,1.9827845,3.131969,2.4408314,3.6690352,1.5587436,2.4678233,0.6487195,3.24436,5.225889,2.2298236,2.5303288,6.401375,3.1776311,2.1078393,3.8466103,3.1961977,4.207255,7.103868,6.0753374,4.515515,3.7197325,1.7883666,4.5814314,3.2721941,4.6850405,5.2274647,0.795674,1.1793717,3.9663367,8.266973,2.8873985
206109,2.631511,5.9728665,5.6580377,1.358548,3.111078,3.4358342,3.6098704,9.019372,2.4359684,1.9199365,3.895177,4.7452645,3.3345606,1.8925241,2.8146234,2.0763266,7.3886466,6.180974,1.1040248,3.142099,6.9000425,1.4073994,3.2391381,5.9080353,3.7055004,7.056204,2.0673003,6.055944,1.9125043,1.8928832,3.7137814,2.7636688,2.978398,2.772445,7.963829,4.030689,3.299932,2.1386724,3.758525,3.3262656,4.453703,5.7945614,3.5116801,3.6934679,2.1000168,3.8031032,3.2763731,1.4089369,2.9381156,4.12313,0.9205041,2.9236505,2.6831276,3.5758498,1.0481211,1.2140169,1.9750835,5.439852,7.0936813,3.0964346,1.5829257,2.4814687,5.602645,1.1279719,1.8358084,1.8623717,8.625603,2.655845,3.2288077
206110,4.0782137,3.7557395,3.5146973,4.31289,1.2393339,2.34373,2.1378896,2.4206305,9.090503,0.44320744,2.8113337,3.42726,3.3814342,4.058431,3.4188683,4.8530855,4.036687,0.97092927,1.2526829,2.4131532,3.5343244,5.626652,3.4316595,6.494555,2.4847817,3.7657776,3.9091175,3.454352,1.2578256,2.0697582,2.428498,4.5088763,3.2541661,3.5239909,3.7820811,3.9077468,2.0843408,2.0704558,1.5301728,3.808885,2.75928,0.9291431,3.5923812,2.359456,4.0383244,4.5040283,1.6437192,8.217524,1.9900107,0.874269,7.4085903,3.2197225,5.2718267,4.4152184,0.30309147,4.7288384,1.0584823,5.179382,1.4476169,0.96274245,1.8409305,5.4916515,1.2904444,3.1290996,1.5482044,3.7747886,5.214987,1.3413187,1.1165453
206111,2.8300831,3.4578242,6.6436796,3.8591125,6.7361875,5.400655,3.7331152,3.7040098,7.36957,3.2850716,3.3894858,2.1788132,3.617021,3.2951138,2.9261127,1.4192462,3.388795,0.9864136,2.6910338,5.014837,1.9646202,3.5867124,3.542905,2.5131707,4.7656927,4.6743903,3.7463949,3.8812754,5.8357563,3.2377934,3.6800814,2.4752696,1.832609,2.4450116,5.834315,6.0912747,2.1613457,2.7895865,3.7548306,4.2196226,4.311665,3.9448528,1.9368623,3.7356489,2.9820125,3.7202022,1.4302844,2.1493926,1.127801,5.380388,4.1083517,2.905785,1.8169657,0.80486304,2.1471286,2.1085525,2.0257175,1.3840885,3.5929415,1.624611,4.6331387,2.3071613,5.632278,2.400235,4.97834,2.7366178,3.360024,5.0628257,1.4440075
206112,2.6962597,3.0590441,5.4766226,3.5959275,2.719944,3.7770653,4.6631494,4.733994,2.6395032,5.0244255,2.622112,1.8792955,1.3502787,2.102051,6.971598,1.9772748,4.315519,4.967628,4.9614935,4.045832,3.3439825,4.5162144,2.341663,2.6654212,1.724458,3.9044132,4.0305977,4.5499024,4.967119,7.4958,2.4227135,4.811949,2.717555,1.0333887,5.0959687,3.035281,0.96677727,3.9641984,2.5258503,4.294934,3.587423,2.7334433,2.3138552,3.4825861,5.2101464,3.918918,4.351722,3.7099302,2.503348,4.196262,1.7909143,3.1834552,6.2379513,4.853156,3.1232202,4.7965193,2.9324417,2.3304594,3.446836,2.8786602,2.4548135,3.692245,2.607885,3.3666446,6.9740877,1.3512418,1.7366313,3.803483,5.4789042
206201,3.205882,3.123065,5.969852,4.1439686,5.0897527,2.9919324,2.8417208,6.2576942,3.2418292,3.2839878,1.3416425,1.3553286,4.8553405,2.7950094,5.833902,3.4043202,3.637823,4.8315806,5.5626173,5.920352,7.2449665,3.9252768,3.8814263,5.225383,3.3148985,2.9699175,4.949837,4.524198,4.069972,2.561337,4.2838473,6.659491,3.8414097,1.5580196,5.6127915,2.4255462,2.0126705,2.7457058,3.5936356,3.5322304,4.134729,4.065268,4.567038,3.2136085,1.8188382,3.8517127,3.705138,6.3850346,2.9266293,4.7930493,1.0116923,3.0106888,4.348643,3.6851313,6.565944,2.3944085,5.7745185,2.7522182,5.9274526,5.2839026,3.8963516,0.70658106,0.9300099,6.2518134,4.815143,3.1731613,4.291268,2.1676254,2.4873354
206202,3.7318408,5.3413105,4.7528634,4.825013,6.7414994,7.824098,2.4153156,6.79581,7.0239487,4.095784,1.7637013,2.2936351,5.336416,6.4436746,6.8652105,1.2037877,5.4622684,9.256978,5.293018,6.732696,5.981617,5.2047334,2.8196864,3.8601596,4.438118,3.918229,1.8135118,6.8435326,5.06161,5.3554716,4.4371386,4.054642,4.063044,7.0247955,3.747054,2.0415685,4.1830773,4.786001,3.3658679,1.4334793,5.4906225,3.2738938,6.824846,5.305425,3.714222,3.1848335,4.2397327,4.645168,3.403718,3.7019873,3.8573256,0.76747525,2.5464015,4.087651,7.6724405,5.989071,1.4813434,3.8198333,1.4104948,4.784403,3.5299459,2.2534573,3.5702553,3.1827812,10.610199,6.722603,7.087766,1.5824404,3.9744637
206203,5.8075585,4.5105424,4.491024,6.834219,3.7075372,9.503938,4.4045057,4.4878955,2.6544237,3.9302127,4.902333,3.7652009,3.1030138,4.4283695,5.4073176,5.2267003,5.285812,4.885964,5.9958158,4.857871,7.502359,5.5010695,7.3342576,4.7080545,2.3313751,4.335693,7.7100215,1.4608897,3.985854,6.0667777,5.0980263,2.3047829,2.0352352,3.9164178,3.20131,4.0780888,2.3729966,1.9342511,2.317675,4.499016,5.4022884,5.3174925,3.3719888,4.253107,3.728031,3.041156,3.666182,2.599932,2.5089037,3.9625437,7.1113315,3.1506672,6.619042,11.727164,6.2021184,4.1262197,1.8092091,5.980366,4.612717,3.637151,3.2003427,4.4218907,3.7089472,5.588855,5.011029,3.1950746,4.575449,6.534699,4.2285495
206204,6.8225336,2.370043,2.996252,2.382294,3.1870055,2.1598577,4.108483,1.2005829,4.1203923,3.9758503,5.80228,4.464241,3.1834452,4.030604,3.4939587,2.992082,4.386252,2.5403035,4.036054,4.662853,5.9278984,4.3356338,3.148346,3.3410995,1.4403979,3.116361,3.04924,5.31635,3.0722203,8.344535,3.884401,6.55895,3.1808887,2.7593195,4.8262534,4.302921,3.4541056,3.8973947,1.8866694,4.720162,3.3496459,3.5429077,4.1009026,3.591446,5.5173807,3.9426804,4.8825607,6.787505,3.16264,6.4471064,2.400586,6.5340962,1.3999461,4.5148125,8.273144,0.63017285,2.5571375,3.0995052,2.654159,4.558236,3.713034,4.767591,3.619881,4.446549,2.5592184,1.4994596,4.5815554,1.1490371,3.8920274
206205,2.3524575,2.0626223,2.2070465,4.9037714,2.2914972,2.676448,2.4235954,4.774783,5.0428734,1.6798285,2.505571,3.0523505,2.3656504,7.856825,3.2485878,1.7627977,0.32637784,2.7999098,7.343839,6.6901054,3.4048512,5.6440372,4.586234,4.0149655,5.2816133,4.098197,3.019525,2.6891463,2.128372,3.5678906,5.008405,2.8282597,3.9303167,4.5507255,2.74973,7.384234,3.2398744,4.3950224,2.300649,3.7508261,3.9271739,3.2659886,2.360844,2.7666,2.87478,2.7689977,3.1753526,4.366024,7.2977667,3.2332683,5.245953,1.880632,5.530276,3.10451,7.834599,2.1963031,6.3986673,3.732579,2.0211585,2.7557473,5.9185705,4.952587,7.332387,6.416653,6.139082,2.4237227,3.2614532,4.2531624,1.9779031
206206,2.58104,2.7498991,3.5536613,6.961122,4.601118,5.20854,4.0512743,2.9188268,3.4932423,3.8478289,1.6616926,5.0271406,5.5609207,2.5360541,1.3586942,2.069453,2.1602912,3.0775402,5.356368,4.764672,4.8407583,1.5605919,3.8782148,9.176668,5.0246873,6.5153985,3.9020734,4.5385857,2.1602225,5.2103386,2.0723028,5.5646696,4.9273067,3.05656,2.9297905,6.833495,4.8437247,5.36111,4.4586062,4.29194,4.3408585,2.3054726,4.1602335,3.553452,3.559143,3.591436,5.040829,4.8289084,5.9764056,4.4110494,5.1954665,1.5793736,3.1257648,3.2796154,7.3503547,3.8108468,6.105467,3.3621182,4.3118377,5.702835,5.0434833,3.225533,4.5320435,2.0324163,2.2470448,8.016068,4.001716,1.9410262,3.914014
206207,3.530681,3.8749704,3.990132,3.0860186,4.330238,4.019282,5.0269394,4.8977194,4.1237965,2.537403,1.4280392,1.9178336,5.1487265,4.210197,3.2518075,0.65842503,1.9564223,4.6724596,3.963704,6.043497,4.257428,2.4817266,5.128946,4.7577777,4.6260147,5.3502865,5.659515,2.6668673,3.4008238,5.7624283,7.56638,4.638954,2.4113038,4.118164,3.3525298,2.5192416,3.5447311,2.428297,4.113805,4.4721866,3.4866183,4.257774,3.0132713,4.6908045,2.2886639,5.108123,3.2364156,3.2268705,6.4927893,3.775902,3.3051314,3.889392,2.831468,3.8788702,3.287787,5.097353,4.4120746,4.3033667,3.8303,5.927453,5.9018283,5.085348,2.0774727,4.314467,2.0388424,2.4821756,2.8971088,2.9208572,1.7456195
206208,3.6418452,1.6531837,7.8074317,3.4504843,4.5480633,3.2958302,3.933171,2.6595747,2.4814937,4.886662,1.3024591,2.7241704,3.6309383,3.0566761,8.763083,5.677716,2.585863,4.540332,2.6341388,2.468649,4.9252024,4.475783,6.6820345,3.0189607,2.4586303,3.0054305,4.1399093,7.301685,7.311187,4.2354746,3.6112542,5.2978663,3.5002701,5.3453107,2.4000964,3.3520727,4.9196515,2.8412335,5.795597,0.8009934,3.0869045,10.32492,1.866265,1.0488644,3.1046555,3.9499319,6.087117,3.998924,5.7305574,6.284162,2.5830288,2.8452399,2.1660933,2.610283,3.2057216,2.432736,3.3432567,3.9025114,3.9516475,2.9285657,5.4483833,6.6853085,3.4774292,9.307608,1.4053023,1.0223023,6.2326374,4.806899,3.7030632
206209,0.7223251,2.4963596,5.221288,5.6203475,4.320523,4.1390595,2.437651,2.4480202,3.1032672,3.105017,3.7677212,1.5255814,3.6750574,5.011906,5.6328816,4.0857563,8.035104,5.511562,2.529946,5.012712,7.2623277,7.144535,6.005473,2.0442781,5.5852966,9.139047,3.0638704,3.4477928,1.5750561,4.527854,8.947242,4.228395,3.995869,5.564076,2.6651115,2.0115266,2.9660044,1.0022268,2.704645,3.5289443,2.1006153,2.3520336,2.7852292,4.1415195,3.6778185,5.0206447,4.194339,3.3026223,4.493704,6.0566497,1.2319953,0.66242546,1.923507,10.612342,2.4261036,5.25057,1.9286215,6.697656,3.537439,5.0317044,2.7246208,3.0967798,3.3291953,1.3971283,2.0890017,5.6586785,2.1311262,3.4214349,2.138275
206210,0.30369806,4.799866,2.817621,7.952367,3.5101345,1.695729,0.9812808,0.5016678,2.1363633,1.2078624,3.1069477,3.29537,4.0958276,4.891604,0.80449873,0.30601096,3.028305,1.3608648,2.5289888,1.1523468,1.9055177,8.042202,3.6148741,1.6634845,2.1594234,3.0213552,2.5976048,1.3259281,0.8440247,3.133019,2.3345873,7.129788,4.1678376,4.680516,1.8712785,2.1922162,2.5823467,0.9104908,2.370309,3.4753106,2.6122186,1.1320454,2.3140562,2.4473243,2.7738557,3.6980927,2.752555,1.4619575,2.6118727,4.4692087,1.5270042,0.7664702,2.4940245,3.9547572,1.3518388,4.5329094,2.6551359,3.4375327,3.1901574,2.2880986,2.5577915,3.160379,3.2021406,0.9155231,2.685781,3.8036747,4.925397,3.9764574,3.6332135
206211,2.1853216,5.036279,3.579998,4.888102,2.2799184,1.2427552,5.5618587,2.5073366,2.1913369,5.4489245,3.1899447,1.8267223,1.6080465,2.7233043,2.6662202,2.3104067,5.671348,2.765408,4.869218,2.6119058,4.5493255,4.8688283,2.0078197,2.4514751,3.3448296,1.7620683,3.3338356,4.500161,1.6981199,3.160168,1.914255,1.5713754,4.6624675,2.846313,2.2738585,2.224298,1.8033762,3.6333036,3.5339594,1.0885651,1.6040832,2.277017,2.148203,5.4398766,4.4809737,3.4794893,3.513552,2.456742,2.6606114,0.98621213,5.2525043,2.7643769,0.49150363,3.6090405,1.7841985,2.7194774,2.2369218,5.2743587,5.852806,5.7711782,2.7298284,2.5481834,3.211318,1.7646086,5.1865005,2.6022172,2.7064848,2.4957886,1.7721359
206212,3.8827794,2.2452073,1.9166441,4.288897,4.259234,1.3921105,5.352362,6.970806,1.5109398,3.5804515,7.397209,4.688434,0.7780484,3.105127,2.4526834,1.2337593,2.2300246,6.913079,6.4866214,2.6838756,5.450136,3.0381281,5.7313743,4.8113804,3.3668573,4.283907,4.893532,5.025291,1.8995073,2.6736145,6.5846395,3.778245,3.162302,3.160709,2.3752973,2.1980205,1.3887123,2.6267335,3.82157,3.0764582,2.9089658,4.580442,2.7338457,1.5617154,4.043498,6.0644035,1.1888576,3.3590386,2.2872636,4.792922,4.610993,4.2964516,1.6889174,1.4516418,1.8120308,3.1360042,2.6951456,1.0431603,5.4604034,3.175323,6.085472,3.9091752,1.4925451,2.9822705,1.3094392,1.5304071,5.735613,3.2997823,2.3168235
206301,3.9539442,2.1521785,1.732075,2.5541286,6.271809,1.9633061,2.0831668,4.2869506,4.2134547,0.42972785,2.829733,4.2291236,5.11517,3.5306976,1.494321,4.0527887,5.430623,3.2361174,8.24121,5.1537194,4.14212,5.9003577,2.6381738,4.0892267,3.8689606,5.2315397,3.3905377,2.8631086,3.0364358,1.6419486,3.9400747,3.4909513,2.7400322,5.841411,2.3662279,1.4268299,5.611629,1.5885121,3.7122488,3.5119705,3.0051126,4.1527777,4.001377,3.5144856,1.2691519,6.426456,4.297939,2.0389435,2.1076324,5.0049615,3.9521675,4.436934,3.5642197,5.8120093,2.9916837,1.4597574,2.0403762,4.4974275,3.702108,3.2361917,5.4424977,2.697529,4.987628,5.284711,4.5959334,2.4026542,3.7081244,5.206316,4.046437
206302,2.3458767,5.967552,9.067763,4.582111,6.5231695,5.2277503,4.454568,6.7397933,4.737667,5.998304,3.4834583,2.7084746,3.3691094,10.478611,3.1321983,1.9739164,3.9248178,5.794004,5.019279,4.0743413,4.958816,4.3907003,5.8840117,3.1859295,3.3515825,3.6540062,1.5127423,6.9526634,4.8179655,4.093188,5.283168,4.0301814,4.425566,4.3408113,3.281135,3.411349,3.3176389,6.25665,4.6390853,4.5154467,2.3751383,4.2451696,3.438294,3.0963924,3.7756946,3.9955666,3.6730604,3.2528517,4.0516553,4.1415367,4.829977,5.443065,1.3026373,7.2686,6.544099,5.48547,3.9264512,3.2186816,4.7811346,3.9895155,6.656605,4.2953057,2.4945443,2.188715,3.7770624,1.8090239,5.138271,4.7337584,3.5440068
206303,5.660343,4.5687437,3.8626943,6.3966446,4.361971,7.2869353,4.7596736,5.248753,8.081683,4.005546,4.74677,6.059696,8.160799,4.9361367,3.389344,5.6995883,3.990009,9.391995,7.3259554,2.5499287,8.1909895,1.4810847,2.9218533,3.1985972,3.6546233,1.8945423,3.1662111,6.0566664,4.878314,3.9049516,4.830667,4.4952617,2.3835387,2.4063778,0.8359533,5.5771756,4.4951763,4.081873,7.2784286,5.0817666,3.7432225,5.5694666,4.4953346,3.0214286,6.894538,2.083138,4.9169173,3.1632082,5.643229,7.9093027,6.4702067,10.564409,4.4553504,8.612226,2.734923,3.8867905,2.8101108,6.5035276,5.6281366,2.1710513,6.1708364,3.9370275,4.942532,1.5626465,6.6842427,2.4071877,8.35472,4.2893553,5.176339
206304,3.6759079,2.2478607,5.849775,4.4548182,3.801236,5.2774453,2.4230776,2.8837345,3.605327,4.4284253,3.2827504,5.6424103,10.528827,2.5509799,4.5089083,4.184509,4.6987286,6.811484,5.519648,3.8688362,6.274547,5.752475,4.054764,6.8453016,7.1516724,2.012055,2.580263,4.162232,4.770153,4.352448,4.813076,2.517143,2.0027587,4.7304955,1.4666729,4.253251,1.0858679,3.5523055,5.5340405,5.3993773,1.6128988,4.28435,3.034122,4.4635544,4.4442096,4.282312,4.7871566,4.66366,3.969585,4.711139,5.116286,5.94549,5.341163,4.335683,2.9277093,3.7556603,2.2606585,3.2926764,1.1750827,3.4288192,3.3914514,3.5701509,2.0513473,1.927565,4.1575875,4.279038,2.1366603,2.2366383,3.3371534
206305,3.2050226,3.1297393,3.8929949,4.861215,2.7169771,4.474919,3.0684752,4.966797,3.6365035,1.6029713,4.768185,4.138532,2.7752318,5.8022447,3.6051054,2.071004,1.5025269,3.6683886,7.048786,4.535544,4.4106774,1.7200162,5.4349384,1.7740307,3.573878,0.79386973,1.9443063,4.0906386,4.028697,3.0841057,2.9825988,3.3789623,4.706166,5.2169814,3.4490993,3.232594,2.4115655,4.9665923,3.4294307,4.235725,2.6382248,5.5143967,4.358468,1.8939105,2.5499682,3.2720642,2.745983,3.1580365,2.4987156,5.1439962,4.104148,1.8194635,3.2840972,4.7438226,2.067883,3.5724916,4.469025,5.5632157,1.2686044,4.763829,5.0374646,5.780182,4.962447,1.6572306,6.1643105,1.2885983,3.1768942,4.3998995,3.4478502
206306,5.178533,3.3374014,2.6930726,2.6789398,3.815926,3.0700233,7.9515386,3.6832817,2.9707694,3.835654,3.2045822,2.9428306,5.3806334,5.8751082,4.187927,5.2389855,1.5636623,3.6480577,6.7898345,5.059719,5.1698728,2.867413,2.957639,2.9254494,3.6067827,3.042273,1.8737408,3.7527204,8.151213,3.6179235,5.9520874,6.9964423,6.526259,4.909464,6.3623543,3.084302,1.3671204,2.6583467,2.1170723,3.2776206,2.9848492,2.7326035,3.555503,2.574932,3.5518792,4.2398653,7.6927176,4.2606645,5.965167,2.2845125,4.5303636,5.669158,3.3986702,7.5593033,6.1572347,4.4742265,2.4011483,6.4306364,3.2429347,4.111821,4.2288427,4.0950017,4.5091033,1.8120153,5.5150957,1.7443714,5.1886444,5.2476172,3.5785878
206307,5.2866187,2.0253558,2.8775556,4.9018497,4.171814,3.76704,3.7073655,4.199746,3.1809413,3.667414,6.0093637,3.3417249,3.4092007,3.9150429,2.9829519,4.327049,2.9674907,5.034811,4.511943,5.6253276,7.037292,3.9327466,5.7399793,3.8521082,5.009098,2.0496647,0.7522339,5.041055,6.209124,2.4909747,6.2885537,2.8186014,4.8680744,6.3943896,5.109478,7.8047748,9.280284,3.7842867,4.586883,4.206698,2.561219,2.5347946,3.7369926,3.317,6.3264995,4.3515625,3.8938327,4.9645615,3.339191,5.193916,4.603765,3.692593,2.603209,4.5203958,2.934738,4.144877,4.8905206,2.8719747,3.9200156,6.081762,6.1719637,2.6755505,1.465899,5.97994,6.1261096,1.7014129,1.8083442,4.206723,4.535828
206308,7.5316706,2.9052453,3.9617255,9.844484,2.2092745,5.27544,3.6944444,2.5352619,4.981214,3.3215663,4.18536,2.1914139,3.325929,3.5597754,10.529716,3.4444413,2.9728878,3.6972468,2.3087158,4.533679,2.3326159,2.3104784,2.0735188,5.965616,3.328797,7.9823627,2.7204354,4.6156297,7.419924,3.2341747,4.3795924,5.5465007,3.9424617,5.258392,8.336264,3.397324,3.979764,6.1977077,4.814567,4.932045,3.9249997,3.5737424,4.87695,4.7159243,2.6897573,2.422509,1.5046767,1.0825307,5.4034433,5.9759955,5.151685,1.7245969,4.2146153,5.446213,4.217905,4.757178,5.014983,5.239784,3.5705068,5.31789,3.743325,4.2324524,2.7073243,3.041526,4.82395,1.5200994,1.3623438,3.2878642,2.2916615
206309,2.547241,5.6311717,2.7250724,3.5672724,2.5945256,1.7376983,2.4516544,3.0470097,2.0827196,1.134906,2.302929,2.8052516,5.256205,3.9979744,1.235598,0.53293604,3.3965864,8.560417,3.9779294,3.5818574,0.7844854,3.5803444,1.7525141,4.347818,3.875403,3.258499,1.3248241,5.188285,5.8559465,4.880484,3.7943897,3.9991033,2.937318,5.546549,3.1828759,6.4962707,9.795517,3.3407414,2.8703623,2.3609226,3.8409152,3.0147636,3.4413745,3.0202527,2.793542,3.0438716,3.1111536,1.4829745,5.5986724,5.9879093,2.6886458,3.7673984,2.3884141,2.2174666,5.6921577,2.962748,3.784884,5.8442073,6.1936183,5.2235584,3.2370815,1.9721334,1.3712559,1.734739,1.3069587,1.2593222,3.1056354,1.089459,1.3948296
206310,1.3388059,1.5755111,1.6293821,0.24340594,2.5085003,3.170401,3.0508986,4.0495186,3.9614086,2.7274046,2.1517367,0.9802537,7.1285195,3.7758312,1.6429992,0.49100947,2.5756063,0.5825321,2.0233355,2.0643494,1.9522921,6.3573556,2.4564602,4.3735456,1.8397589,3.8796988,5.314686,2.5433605,3.759945,1.2471792,3.3990426,1.9006183,7.474377,4.520428,2.8884478,2.8748877,2.135506,4.6943607,4.059626,4.129861,4.451785,4.718426,1.2110093,2.8964534,3.1457694,4.111574,2.5089633,2.4078405,5.2172523,3.6079624,2.074734,4.3631015,2.3898065,4.3486066,5.3463326,4.475002,3.841731,3.5351982,6.8044224,4.020585,2.6340818,4.1628623,2.6535108,3.8827782,6.200514,0.8326722,7.178096,2.3558393,5.152006
